index,time,theta,speed,el_theta,CC_q_set,CC_q_eI,CC_q_OUT,CC_d_set,CC_d_eI,CC_d_OUT,VC_set,VC_eI,VC_OUT,Ia,Ib,Ic,Id,Iq,vbus,SVM_Vd,SVM_Vq,SVM_theta,SVM_tA,SVM_tB,SVM_tC
0,0.0,0.23027676343917847,-49.948307037353516,0.608789324760437,-0.8947980999946594,-4.896374702453613,-4.895182132720947,0.0,0.255607932806015,0.15567728877067566,-49.999969482421875,-0.8922149538993835,-0.8947980999946594,1.0362440347671509,-0.7280328869819641,-0.30821114778518677,0.4996531903743744,-0.9007600545883179,22.84567642211914,0.15567728877067566,-4.895182132720947,0.5640515089035034,2950,1938,3061
1,0.020833333333333332,0.22881191968917847,-49.94696807861328,0.6017401218414307,-0.8949077725410461,-4.896571636199951,-4.900944709777832,0.0,0.2508845031261444,0.1459190845489502,-49.999977111816406,-0.8922573328018188,-0.8949077725410461,0.8101282119750977,-0.665475606918335,-0.1446525752544403,0.5248270630836487,-0.8730413317680359,22.844860076904297,0.1459190845489502,-4.900944709777832,0.5580545663833618,2912,1928,3071
2,0.041666666666666664,0.22783535718917847,-49.95988845825195,0.5942199230194092,-0.894294023513794,-4.897059440612793,-4.90790319442749,0.0,0.24615880846977234,0.1411433219909668,-49.99998092651367,-0.892289400100708,-0.894294023513794,0.5132330060005188,-0.5420889258384705,0.02885592356324196,0.5250774621963501,-0.8400760293006897,22.844615936279297,0.1411433219909668,-4.90790319442749,0.5503323078155518,2863,1916,3083
3,0.0625,0.22685879468917847,-50.06914520263672,0.5866519212722778,-0.8887762427330017,-4.897762775421143,-4.913391590118408,0.0,0.24164199829101562,0.1412685513496399,-49.9999885559082,-0.8922340869903564,-0.8887762427330017,0.27238163352012634,-0.5590968728065491,0.28671523928642273,0.5018671751022339,-0.8106327652931213,22.844280242919922,0.1412685513496399,-4.913391590118408,0.541380763053894,2806,1904,3095
4,0.08333333333333333,0.22588223218917847,-50.171688079833984,0.579109787940979,-0.8835119605064392,-4.898663520812988,-4.918680667877197,0.0,0.23749208450317383,0.14527177810668945,-49.99999237060547,-0.892096757888794,-0.8835119605064392,0.05952122062444687,-0.4914230704307556,0.43190184235572815,0.4611015021800995,-0.7834262251853943,22.84392547607422,0.14527177810668945,-4.918680667877197,0.5338386297225952,2758,1896,3103
5,0.10416666666666667,0.22490566968917847,-50.2679328918457,0.5715615749359131,-0.878484845161438,-4.899694919586182,-4.922613143920898,0.0,0.2339203953742981,0.15454956889152527,-49.99998092651367,-0.8918824195861816,-0.878484845161438,-0.2771010994911194,-0.45736047625541687,0.7344615459442139,0.3968541622161865,-0.7638931274414062,22.84735870361328,0.15454956889152527,-4.922613143920898,0.5262904167175293,2710,1889,3110
6,0.125,0.22392910718917847,-50.24787521362305,0.5646152496337891,-0.8792849779129028,-4.9007673263549805,-4.924597263336182,0.0,0.23111142218112946,0.16868993639945984,-49.99989318847656,-0.8916840553283691,-0.8792849779129028,-0.550430417060852,-0.516852617263794,1.067283034324646,0.3121074140071869,-0.7601346969604492,22.850513458251953,0.16868993639945984,-4.924597263336182,0.5209165811538696,2677,1886,3113
7,0.14583333333333334,0.22246426343917847,-50.25715255737305,0.5569337606430054,-0.8786154389381409,-4.9017791748046875,-4.92426061630249,0.0,0.2291898876428604,0.1864890158176422,-49.99989700317383,-0.8914782404899597,-0.8786154389381409,-0.7681857347488403,-0.4703475832939148,1.2385332584381104,0.2135043442249298,-0.7662090063095093,22.852293014526367,0.1864890158176422,-4.92426061630249,0.5128347873687744,2627,1881,3118
8,0.16666666666666666,0.22148770093917847,-50.355743408203125,0.5493776798248291,-0.8734016418457031,-4.902612209320068,-4.921124458312988,0.0,0.22821374237537384,0.20652148127555847,-49.99990463256836,-0.8911935687065125,-0.8734016418457031,-0.9472990036010742,-0.4259469509124756,1.3732459545135498,0.10846134275197983,-0.7808412313461304,22.853984832763672,0.20652148127555847,-4.921124458312988,0.5039983987808228,2572,1879,3120
9,0.1875,0.22051113843917847,-50.42115783691406,0.5419297218322754,-0.8697943091392517,-4.903125286102295,-4.914522171020508,0.0,0.22822116315364838,0.22838594019412994,-49.99991226196289,-0.8908565640449524,-0.8697943091392517,-1.1423349380493164,-0.5046331882476807,1.6469682455062866,-0.0008239075541496277,-0.8128106594085693,22.853755950927734,0.22838594019412994,-4.914522171020508,0.4969366788864136,2529,1878,3121
