index,time,theta,speed,el_theta,CC_q_set,CC_q_eI,CC_q_OUT,CC_d_set,CC_d_eI,CC_d_OUT,VC_set,VC_eI,VC_OUT,Ia,Ib,Ic,Id,Iq,vbus,SVM_Vd,SVM_Vq,SVM_theta,SVM_tA,SVM_tB,SVM_tC
0,0.0,0.8137728571891785,66.64188385009766,0.6973676681518555,1.6082652807235718,6.313293933868408,6.44816780090332,0.0,2.3359310626983643,2.2504045963287354,69.93876647949219,1.4434211254119873,1.6082652807235718,-1.067901611328125,1.9028546810150146,-0.8349529504776001,0.42763200402259827,0.9338967204093933,22.54014778137207,2.2504045963287354,6.44816780090332,0.7531561851501465,1644,3355,2812
1,0.020833333333333332,0.8152377009391785,66.46473693847656,0.7066655158996582,1.6198925971984863,6.319371223449707,6.45442533493042,0.0,2.3308799266815186,2.2186338901519775,69.93858337402344,1.4462002515792847,1.6198925971984863,-1.0576930046081543,2.4209840297698975,-1.3632910251617432,0.5612306594848633,0.9446229934692383,22.534595489501953,2.2186338901519775,6.45442533493042,0.7624540328979492,1657,3342,2905
2,0.041666666666666664,0.8162142634391785,66.28319549560547,0.7158875465393066,1.6318869590759277,6.325679302215576,6.4658637046813965,0.0,2.3242180347442627,2.176176071166992,69.93844604492188,1.4491244554519653,1.6318869590759277,-0.929905891418457,2.836110830307007,-1.9062049388885498,0.7402102947235107,0.930964469909668,22.53188705444336,2.176176071166992,6.4658637046813965,0.7714581489562988,1674,3325,2995
3,0.0625,0.8176791071891785,66.11195373535156,0.7251853942871094,1.6435060501098633,6.332394599914551,6.4816203117370605,0.0,2.315603733062744,2.1241743564605713,69.93836212158203,1.4521856307983398,1.6435060501098633,-0.971513032913208,3.317962884902954,-2.346449851989746,0.9571473598480225,0.8973782658576965,22.526697158813477,2.1241743564605713,6.4816203117370605,0.7807440757751465,1694,3305,3089
4,0.08333333333333333,0.8191439509391785,65.98663330078125,0.7345962524414062,1.6529284715652466,6.339698314666748,6.502001762390137,0.0,2.304901599884033,2.0670745372772217,69.93826293945312,1.455346941947937,1.6529284715652466,-0.9397188425064087,3.5100388526916504,-2.5703201293945312,1.1891356706619263,0.8414101600646973,22.52579689025879,2.0670745372772217,6.502001762390137,0.7906594276428223,1720,3279,3187
5,0.10416666666666667,0.8206087946891785,65.99104309082031,0.7445101737976074,1.6558525562286377,6.347710132598877,6.525747299194336,0.0,2.292051315307617,2.0064897537231445,69.93800354003906,1.458504557609558,1.6558525562286377,-0.9923548102378845,3.755000591278076,-2.762645721435547,1.427807331085205,0.7656664252281189,22.522323608398438,2.0064897537231445,6.525747299194336,0.8023109436035156,1729,3217,3270
6,0.125,0.8220736384391785,66.08002471923828,0.7542972564697266,1.6544809341430664,6.356573104858398,6.553525447845459,0.0,2.2772867679595947,1.9491841793060303,69.93782806396484,1.4615907669067383,1.6544809341430664,-0.9354443550109863,3.5345559120178223,-2.599111557006836,1.6405131816864014,0.6697192788124084,22.52234649658203,1.9491841793060303,6.553525447845459,0.8133068084716797,1698,3111,3301
7,0.14583333333333334,0.8230502009391785,66.16751861572266,0.7642045021057129,1.653112769126892,6.36634635925293,6.583535194396973,0.0,2.2609405517578125,1.8976891040802002,69.93763732910156,1.4646068811416626,1.653112769126892,-0.9875967502593994,3.3265380859375,-2.3389413356781006,1.8162569999694824,0.5671692490577698,22.522367477416992,1.8976891040802002,6.583535194396973,0.8232707977294922,1673,3012,3326
8,0.16666666666666666,0.8245150446891785,66.27559661865234,0.7741074562072754,1.650675654411316,6.376926422119141,6.612038612365723,0.0,2.24351167678833,1.8562058210372925,69.93836975097656,1.4675370454788208,1.650675654411316,-1.0310988426208496,2.8231000900268555,-1.7920013666152954,1.9365293979644775,0.47511565685272217,22.52863121032715,1.8562058210372925,6.612038612365723,0.8335437774658203,1652,2910,3347
9,0.1875,0.8259798884391785,66.34709930419922,0.7838716506958008,1.650022029876709,6.388127326965332,6.637038230895996,0.0,2.225552558898926,1.826461911201477,69.93932342529297,1.4704108238220215,1.650022029876709,-1.0882606506347656,2.243440628051758,-1.1551802158355713,1.9954533576965332,0.405467689037323,22.534347534179688,1.826461911201477,6.637038230895996,0.8428812026977539,1637,2816,3362
10,0.20833333333333334,0.8274447321891785,66.39207458496094,0.7936410903930664,1.6506389379501343,6.399738788604736,6.657776355743408,0.0,2.2075202465057373,1.8068041801452637,69.93987274169922,1.473249077796936,1.6506389379501343,-1.108947992324829,1.7780685424804688,-0.669120728969574,2.0035805702209473,0.3604516386985779,22.538570404052734,1.8068041801452637,6.657776355743408,0.8523354530334473,1625,2722,3374
11,0.22916666666666666,0.8289095759391785,66.43428802490234,0.8034257888793945,1.6513499021530151,6.411489963531494,6.672630310058594,0.0,2.1898186206817627,1.79644775390625,69.9402084350586,1.4760538339614868,1.6513499021530151,-1.1603306531906128,1.2611949443817139,-0.10086442530155182,1.9668545722961426,0.3456474244594574,22.542423248291016,1.79644775390625,6.672630310058594,0.8621196746826172,1618,2625,3381
12,0.25,0.8303744196891785,66.47469329833984,0.8132100105285645,1.6520977020263672,6.423099994659424,6.681097030639648,0.0,2.172722339630127,1.7928047180175781,69.94012451171875,1.4788261651992798,1.6520977020263672,-1.2592504024505615,0.8651288747787476,0.3941214978694916,1.8995883464813232,0.3621118664741516,22.544282913208008,1.7928047180175781,6.681097030639648,0.871915340423584,1614,2530,3385
13,0.2708333333333333,0.8318392634391785,66.51261901855469,0.8229942321777344,1.6529388427734375,6.434331893920898,6.683927059173584,0.0,2.1563520431518555,1.7925686836242676,69.94003295898438,1.4815680980682373,1.6529388427734375,-1.3797568082809448,0.6182032823562622,0.7615535259246826,1.8189164400100708,0.4049634337425232,22.545629501342773,1.7925686836242676,6.683927059173584,0.8816995620727539,1614,2435,3385
14,0.2916666666666667,0.8328158259391785,66.49664306640625,0.8325262069702148,1.6564844846725464,6.44500207901001,6.682117462158203,0.0,2.1406805515289307,1.7924237251281738,69.93988037109375,1.4843226671218872,1.6564844846725464,-1.5875928401947021,0.4989375174045563,1.0886552333831787,1.741283893585205,0.4709088206291199,22.545215606689453,1.7924237251281738,6.682117462158203,0.8904972076416016,1618,2351,3381
