index,time,theta,speed,el_theta,Ia,Ib,Ic,Ialpha,Ibeta,Id,Iq,vbus,SVM_Vd,SVM_Vq,SVM_Vdq,SVM_theta,SVM_alpha,SVM_beta,SVM_tA,SVM_tB,SVM_tC
0,0.0,0.8875033259391785,75.99221801757812,0.21284770965576172,-0.19629399478435516,6.384126663208008,-6.187832832336426,-0.19629399478435516,7.258424758911133,-7.177502632141113,-1.1951959133148193,24.37490463256836,0.0,6.436213970184326,6.436213970184326,0.24615478515625,-0.26397377252578735,0.006378900725394487,3169,1830,1867
1,2.0833333333333333e-05,0.8889681696891785,76.22293090820312,0.22402143478393555,-0.7776824831962585,6.4574737548828125,-5.679791450500488,-0.7776824831962585,7.007452964782715,-6.958554744720459,-1.2587467432022095,24.366024017333984,0.0,6.436206340789795,6.436206817626953,0.2574648857116699,-0.26385626196861267,-0.012384850531816483,3177,1893,1822
2,4.1666666666666665e-05,0.8904330134391785,76.51177978515625,0.23532867431640625,-1.2229290008544922,6.724420070648193,-5.501491069793701,-1.2229290008544922,7.058632850646973,-7.078741550445557,-1.1976549625396729,24.37561798095703,0.0,6.4361982345581055,6.4361982345581055,0.2689237594604492,-0.2621782124042511,-0.031321119517087936,3200,1980,1799
3,6.25e-05,0.8923861384391785,76.8172607421875,0.24661731719970703,-1.7314611673355103,6.842854976654053,-5.111393928527832,-1.7314611673355103,6.901788711547852,-7.029919147491455,-1.2114155292510986,24.37504768371582,0.0,6.436190605163574,6.436190605163574,0.2803525924682617,-0.2592610716819763,-0.0500522144138813,3220,2068,1779
4,8.333333333333333e-05,0.8938509821891785,77.13204956054688,0.2580451965332031,-2.3095967769622803,7.208700180053711,-4.899103164672852,-2.3095967769622803,6.990443229675293,-7.2730255126953125,-1.2531200647354126,24.375030517578125,0.0,6.436183452606201,6.436183452606201,0.29192209243774414,-0.2549409866333008,-0.06874994933605194,3236,2160,1763
5,0.00010416666666666667,0.8953158259391785,77.40491485595703,0.2694849967956543,-2.7992403507232666,7.191523551940918,-4.3922834396362305,-2.7992403507232666,6.68791389465332,-7.156576156616211,-1.2808107137680054,24.386592864990234,0.0,6.436175346374512,6.436175346374512,0.3034639358520508,-0.24917103350162506,-0.08699987083673477,3248,2253,1751
6,0.000125,0.8972689509391785,77.76385498046875,0.28100109100341797,-3.319871425628662,7.505995273590088,-4.186124324798584,-3.319871425628662,6.750448226928711,-7.437015056610107,-1.2282884120941162,24.378307342529297,0.0,6.4361677169799805,6.436168193817139,0.3151731491088867,-0.242184117436409,-0.1051153838634491,3257,2349,1742
7,0.00014583333333333335,0.8987337946891785,78.02395629882812,0.2924470901489258,-3.7641289234161377,7.511839866638184,-3.747711181640625,-3.7641289234161377,6.500704765319824,-7.432619094848633,-1.1944698095321655,24.396608352661133,0.0,6.436160087585449,6.436160564422607,0.3266911506652832,-0.233773872256279,-0.12225982546806335,3260,2444,1739
8,0.00016666666666666666,0.9001986384391785,78.11564636230469,0.30363941192626953,-4.2219367027282715,7.761081695556641,-3.539144992828369,-4.2219367027282715,6.524188995361328,-7.710420608520508,-1.0478496551513672,24.376888275146484,0.0,6.436152458190918,6.436152458190918,0.33785343170166016,-0.22481295466423035,-0.13845321536064148,3261,2537,1738
9,0.0001875,0.9021517634391785,78.02973937988281,0.31488943099975586,-4.5888991355896,7.877529621124268,-3.288630723953247,-4.5888991355896,6.446785926818848,-7.873416900634766,-0.8578783273696899,24.39933204650879,0.0,6.436144828796387,6.4361443519592285,0.34899187088012695,-0.21438327431678772,-0.15369325876235962,3257,2629,1742
10,0.00020833333333333335,0.9036166071891785,77.90060424804688,0.3262009620666504,-5.006411075592041,7.890174865722656,-2.8837640285491943,-5.006411075592041,6.2203369140625,-7.957254409790039,-0.779655933380127,24.37795639038086,0.0,6.4361371994018555,6.4361371994018555,0.3602285385131836,-0.20318487286567688,-0.16858123242855072,3251,2722,1748
11,0.00022916666666666666,0.9050814509391785,77.60340118408203,0.33737897872924805,-5.449366569519043,7.907552719116211,-2.458186149597168,-5.449366569519043,5.9846625328063965,-8.075175285339355,-0.7128424644470215,24.395910263061523,0.0,6.436129570007324,6.436129570007324,0.37120580673217773,-0.19094273447990417,-0.18204912543296814,3240,2810,1759
12,0.00025,0.9065462946891785,77.37034606933594,0.3486814498901367,-5.802835464477539,7.969205856323242,-2.1663708686828613,-5.802835464477539,5.851778030395508,-8.233219146728516,-0.5022318363189697,24.380226135253906,0.0,6.436190605163574,6.436190605163574,0.3824338912963867,-0.17775115370750427,-0.19518309831619263,3226,2900,1773
13,0.0002708333333333333,0.9084994196891785,77.49171447753906,0.3602108955383301,-6.218382835388184,7.726653099060059,-1.5082709789276123,-6.218382835388184,5.331786155700684,-8.188555717468262,-0.5940154194831848,24.390182495117188,0.0,6.436252117156982,6.436251640319824,0.3941645622253418,-0.1628304421901703,-0.2076597958803177,3206,2992,1793
14,0.0002916666666666667,0.9099642634391785,77.67296600341797,0.37165260314941406,-6.5252790451049805,7.708718299865723,-1.1834392547607422,-6.5252790451049805,5.133889198303223,-8.304669380187988,-0.3473178446292877,24.37506103515625,0.0,6.436272621154785,6.436272621154785,0.40571022033691406,-0.14744295179843903,-0.2190520465373993,3184,3079,1815
15,0.0003125,0.9114291071891785,77.85098266601562,0.38309431076049805,-6.83035135269165,7.377798557281494,-0.547447144985199,-6.83035135269165,4.5756425857543945,-8.230596542358398,-0.38279569149017334,24.378982543945312,0.0,6.436282634735107,6.436282634735107,0.41722822189331055,-0.13119715452194214,-0.22910326719284058,3155,3161,1838
16,0.0003333333333333333,0.9133822321891785,78.06966400146484,0.39447927474975586,-7.076516151428223,7.165898323059082,-0.08938218653202057,-7.076516151428223,4.188838005065918,-8.233579635620117,-0.24497073888778687,24.367225646972656,0.0,6.436274528503418,6.43627405166626,0.4287261962890625,-0.11437306553125381,-0.23809011280536652,3071,3187,1812
17,0.0003541666666666667,0.9148470759391785,78.26162719726562,0.4059295654296875,-7.347567081451416,6.838596343994141,0.5089707374572754,-7.347567081451416,3.6544110774993896,-8.220878601074219,-0.2498728334903717,24.365951538085938,0.0,6.43626594543457,6.43626594543457,0.440248966217041,-0.09685578942298889,-0.2457522600889206,2984,3209,1790
18,0.000375,0.9163119196891785,75.9949951171875,0.41401100158691406,-7.552521705627441,6.607612133026123,0.9449096918106079,-7.552521705627441,3.269362688064575,-8.242265701293945,-0.08964525908231735,24.366382598876953,0.0,6.436257362365723,6.4362568855285645,0.44631195068359375,-0.08742421865463257,-0.24925802648067474,2937,3219,1780
19,0.0003958333333333333,0.9182650446891785,77.24819946289062,0.4288668632507324,-7.933835983276367,6.249479293823242,1.6843559741973877,-7.933835983276367,2.6356751918792725,-8.371553421020508,-0.3944711685180664,24.359230041503906,0.0,6.436249256134033,6.436249256134033,0.46318626403808594,-0.06057304888963699,-0.25718531012535095,2802,3242,1757
20,0.0004166666666666667,0.9197298884391785,77.863525390625,0.44031524658203125,-8.048393249511719,5.885662078857422,2.162731170654297,-8.048393249511719,2.149435043334961,-8.343719482421875,-0.1851957142353058,24.365201950073242,0.0,6.4362406730651855,6.4362406730651855,0.474637508392334,-0.0419173501431942,-0.26081007719039917,2709,3252,1747
21,0.0004375,0.9216830134391785,78.33549499511719,0.451932430267334,-8.459972381591797,5.5543060302734375,2.9056661128997803,-8.459972381591797,1.5291929244995117,-8.616730690002441,-0.2229306399822235,24.349714279174805,0.0,6.436232566833496,6.436232089996338,0.4864015579223633,-0.022556843236088753,-0.26336053013801575,2612,3260,1739
22,0.0004583333333333333,0.9231478571891785,78.64908599853516,0.46350860595703125,-8.686694145202637,5.321785926818848,3.3649086952209473,-8.686694145202637,1.1298037767410278,-8.773046493530273,-0.003765881061553955,24.365812301635742,0.0,6.436225414276123,6.436225414276123,0.4980487823486328,-0.0032383601646870375,-0.26412999629974365,2516,3262,1737
23,0.00047916666666666664,0.9246127009391785,81.41254425048828,0.47527503967285156,-8.988142967224121,5.109399795532227,3.8787426948547363,-8.988142967224121,0.7105201482772827,-9.02389144897461,0.21122126281261444,24.342124938964844,0.0,6.436217784881592,6.436217784881592,0.512047290802002,0.01999524049460888,-0.26364943385124207,2400,3261,1738
24,0.0005,0.9265658259391785,80.41632080078125,0.48682260513305664,-9.072444915771484,4.885760307312012,4.186684608459473,-9.072444915771484,0.40361154079437256,-9.059532165527344,0.6426632404327393,24.360265731811523,0.0,6.436209678649902,6.436209678649902,0.5215892791748047,0.035730037838220596,-0.2617822289466858,2321,3255,1744
25,0.0005208333333333333,0.9280306696891785,80.10884094238281,0.4985518455505371,-9.343542098999023,4.484781265258789,4.858760833740234,-9.343542098999023,-0.2159171998500824,-9.334243774414062,0.6768054962158203,24.328636169433594,0.0,6.436202526092529,6.436202526092529,0.5334711074829102,0.055227551609277725,-0.2587237060070038,2223,3246,1753
26,0.0005416666666666666,0.9299837946891785,80.13276672363281,0.5103821754455566,-9.334527969360352,4.222738742828369,5.111789703369141,-9.334527969360352,-0.5132936239242554,-9.293354034423828,1.0441339015960693,24.34894371032715,0.0,6.436194896697998,6.436194896697998,0.5454502105712891,0.07446390390396118,-0.2536263167858124,2127,3232,1767
27,0.0005625,0.9314486384391785,80.3300552368164,0.522249698638916,-9.526217460632324,3.6184000968933105,5.907817840576172,-9.526217460632324,-1.3217957019805908,-9.585517883300781,1.0012797117233276,24.3181095123291,0.0,6.436186790466309,6.436186790466309,0.5574760437011719,0.09351564943790436,-0.2475946843624115,2032,3214,1785
28,0.0005833333333333334,0.9334017634391785,80.5643081665039,0.5340666770935059,-9.383275985717773,3.202221393585205,6.181055068969727,-9.383275985717773,-1.7198302745819092,-9.463912963867188,1.2791526317596436,24.327762603759766,0.0,6.436179161071777,6.436179161071777,0.5694112777709961,0.11175846308469772,-0.23979702591896057,1941,3192,1807
29,0.0006041666666666667,0.9348666071891785,80.71806335449219,0.545802116394043,-9.568286895751953,2.621309757232666,6.946976661682129,-9.568286895751953,-2.497425079345703,-9.815580368041992,1.3517777919769287,24.31065559387207,0.0,6.436171531677246,6.436171531677246,0.5811805725097656,0.12926019728183746,-0.23104703426361084,1853,3166,1833
30,0.000625,0.9363314509391785,80.60929870605469,0.557274341583252,-9.413373947143555,1.8741464614868164,7.5392279624938965,-9.413373947143555,-3.2707362174987793,-9.905085563659668,1.3095877170562744,24.30571746826172,0.0,6.436163902282715,6.436163902282715,0.5924954414367676,0.14537513256072998,-0.22132627665996552,1817,3182,1905
31,0.0006458333333333333,0.9382845759391785,80.288330078125,0.5687012672424316,-9.444374084472656,1.3440715074539185,8.100302696228027,-9.444374084472656,-3.90071177482605,-10.126703262329102,1.4986016750335693,24.296993255615234,0.0,6.436156272888184,6.436156272888184,0.6036934852600098,0.1606324464082718,-0.21063397824764252,1794,3205,1989
32,0.0006666666666666666,0.9397494196891785,79.86392974853516,0.5801601409912109,-9.305068969726562,0.688543975353241,8.616525650024414,-9.305068969726562,-4.5772223472595215,-10.269889831542969,1.576108455657959,24.28352928161621,0.0,6.436250686645508,6.436250686645508,0.6149234771728516,0.17518241703510284,-0.19889813661575317,1774,3225,2076
33,0.0006875,0.9412142634391785,79.37808990478516,0.5916023254394531,-9.168904304504395,-0.16083702445030212,9.329742431640625,-9.168904304504395,-5.479388236999512,-10.601320266723633,1.5167324542999268,24.315340042114258,0.0,6.436308860778809,6.436308860778809,0.6261277198791504,0.18849380314350128,-0.18584135174751282,1760,3239,2166
34,0.0007083333333333334,0.9431673884391785,78.98625946044922,0.6030750274658203,-8.908056259155273,-0.9105787873268127,9.818635940551758,-8.908056259155273,-6.194514274597168,-10.764455795288086,1.552849531173706,24.30695343017578,0.0,6.436350345611572,6.436350345611572,0.6374678611755371,0.2013166844844818,-0.17201100289821625,1748,3251,2258
35,0.0007291666666666667,0.9446322321891785,78.8775405883789,0.6146492958068848,-8.713260650634766,-1.5423296689987183,10.255590438842773,-8.713260650634766,-6.811532020568848,-10.940278053283691,1.7466797828674316,24.32599449157715,0.0,6.436366558074951,6.436367034912109,0.6491131782531738,0.2131863236427307,-0.15671126544475555,1740,3259,2354
36,0.00075,0.9465853571891785,78.82443237304688,0.6261296272277832,-8.337368965148926,-2.440919876098633,10.778288841247559,-8.337368965148926,-7.632113456726074,-11.197742462158203,1.7277108430862427,24.298484802246094,0.0,6.4363579750061035,6.4363579750061035,0.6605930328369141,0.2241789996623993,-0.14109931886196136,1735,3264,2449
37,0.0007708333333333333,0.9480502009391785,78.88471984863281,0.6377100944519043,-7.987277984619141,-2.937101125717163,10.924379348754883,-7.987277984619141,-8.0029296875,-11.14024829864502,2.0183606147766113,24.322383880615234,0.0,6.436349868774414,6.436349391937256,0.6722469329833984,0.2336706966161728,-0.12419838458299637,1736,3263,2546
38,0.0007916666666666666,0.9495150446891785,78.91416931152344,0.6491661071777344,-7.420388221740723,-3.743425130844116,11.163812637329102,-7.420388221740723,-8.606698036193848,-11.205493927001953,2.028578758239746,24.287254333496094,0.0,6.436341285705566,6.436341285705566,0.6837029457092285,0.24234746396541595,-0.10722634941339493,1739,3260,2641
39,0.0008125,0.9514681696891785,78.83914184570312,0.6605114936828613,-7.0687456130981445,-4.3116455078125,11.380391120910645,-7.0687456130981445,-9.059802055358887,-11.271078109741211,2.3155884742736816,24.31163787841797,0.0,6.436332702636719,6.436333179473877,0.694972038269043,0.2490757554769516,-0.08972212672233582,1747,3252,2734
40,0.0008333333333333334,0.9529330134391785,78.63117980957031,0.6718301773071289,-6.392702102661133,-4.984770774841309,11.377472877502441,-6.392702102661133,-9.446745872497559,-11.18740463256836,2.333833932876587,24.270963668823242,0.0,6.436324596405029,6.436324596405029,0.7061448097229004,0.2551822066307068,-0.07215093821287155,1757,3242,2825
