index,time,theta,speed,el_theta,Ia,Ib,Ic,Ialpha,Ibeta,Id,Iq,vbus,SVM_Vd,SVM_Vq,SVM_Vdq,SVM_theta,SVM_alpha,SVM_beta,SVM_tA,SVM_tB,SVM_tC
0,0.0,0.38701504468917847,29.328014373779297,0.7091834545135498,-0.574472188949585,-1.2886066436767578,1.8630790710449219,-0.574472188949585,-1.8196265697479248,-1.9089970588684082,0.06358539313077927,19.0933780670166,0.0,2.5754988193511963,2.5754988193511963,0.7346909046173096,0.13426609337329865,-0.012954968959093094,2145,2854,2779
1,2.0833333333333333e-05,0.38750332593917847,28.9525146484375,0.7132139205932617,-0.5212977528572083,-1.1899091005325317,1.7112069129943848,-0.5212977528572083,-1.6749601364135742,-1.7521601915359497,0.09389275312423706,19.099241256713867,0.0,2.575554609298706,2.575554609298706,0.7382335662841797,0.13448278605937958,-0.009960507042706013,2149,2850,2793
2,4.1666666666666665e-05,0.38799160718917847,28.575403213500977,0.717139482498169,-0.48699289560317993,-1.4184281826019287,1.905421257019043,-0.48699289560317993,-1.919025182723999,-1.9803259372711182,0.055601105093955994,19.10210609436035,0.0,2.5756020545959473,2.5756020545959473,0.7418277263641357,0.13465569913387299,-0.006920371204614639,2153,2846,2806
3,6.25e-05,0.38847988843917847,28.205951690673828,0.7210538387298584,-0.40633994340896606,-1.3901379108428955,1.796478033065796,-0.40633994340896606,-1.8397934436798096,-1.8847763538360596,0.03797930106520653,19.10297966003418,0.0,2.5756337642669678,2.5756337642669678,0.7454254627227783,0.13477320969104767,-0.003874757792800665,2157,2842,2820
4,8.333333333333333e-05,0.38896816968917847,27.872501373291016,0.7249581813812256,-0.3537583351135254,-1.409315824508667,1.7630741596221924,-0.3537583351135254,-1.8315802812576294,-1.8659040927886963,0.033956483006477356,19.10209083557129,0.0,2.5756404399871826,2.5756404399871826,0.749068021774292,0.1348332166671753,-0.0007895642193034291,2161,2838,2833
5,0.00010416666666666667,0.38945645093917847,27.39532470703125,0.7288210391998291,-0.2583145201206207,-1.5314409732818604,1.7897553443908691,-0.2583145201206207,-1.9174937009811401,-1.9361584186553955,-0.02628576010465622,19.099552154541016,0.0,2.5756402015686035,2.5756402015686035,0.7523934841156006,0.13483819365501404,0.0020279954187572002,2159,2828,2840
6,0.000125,0.39043301343917847,27.29766273498535,0.7330169677734375,-0.0915634036064148,-1.5698384046554565,1.6614017486572266,-0.0915634036064148,-1.8655574321746826,-1.8654603958129883,-0.13753996789455414,19.101993560791016,0.0,2.575627326965332,2.575627326965332,0.7568206787109375,0.13471172749996185,0.00577668659389019,2154,2811,2845
7,0.00014583333333333335,0.39092129468917847,27.338821411132812,0.7370672225952148,-0.036260321736335754,-1.551342487335205,1.5876028537750244,-0.036260321736335754,-1.812270998954773,-1.8086944818496704,-0.14027093350887299,19.10397720336914,0.0,2.575619697570801,2.57561993598938,0.7610230445861816,0.13449789583683014,0.009330225177109241,2150,2795,2849
8,0.00016666666666666666,0.39140957593917847,27.47882080078125,0.741173267364502,0.06650815159082413,-1.778775930404663,1.7122677564620972,0.06650815159082413,-2.015554904937744,-2.007683753967285,-0.2069264054298401,19.105470657348633,0.0,2.5756125450134277,2.5756125450134277,0.7653343677520752,0.13418497145175934,0.012968748807907104,2145,2779,2854
9,0.0001875,0.39189785718917847,27.669174194335938,0.7452898025512695,0.13690833747386932,-1.7233262062072754,1.5864179134368896,0.13690833747386932,-1.910881519317627,-1.9040708541870117,-0.22400163114070892,19.103307723999023,0.0,2.575608015060425,2.575608253479004,0.7696592807769775,0.13379797339439392,0.01661168783903122,2141,2762,2858
10,0.00020833333333333335,0.39238613843917847,27.918472290039062,0.7494704723358154,0.1808856725692749,-1.8958513736724854,1.7149658203125,0.1808856725692749,-2.0847060680389404,-2.081669330596924,-0.21840398013591766,19.105144500732422,0.0,2.5755953788757324,2.5755953788757324,0.7741074562072754,0.13326802849769592,0.020342133939266205,2137,2745,2862
11,0.00022916666666666666,0.39336270093917847,28.16708755493164,0.7537276744842529,0.25733569264411926,-1.9328874349594116,1.6755516529083252,0.25733569264411926,-2.0833332538604736,-2.0862417221069336,-0.2412007451057434,19.10420036315918,0.0,2.5755882263183594,2.5755882263183594,0.7785818576812744,0.1326497495174408,0.024081356823444366,2133,2727,2866
12,0.00025,0.39385098218917847,28.352201461791992,0.7578954696655273,0.34136703610420227,-1.9406239986419678,1.599256992340088,0.34136703610420227,-2.0437512397766113,-2.0553994178771973,-0.2727442979812622,19.10715675354004,0.0,2.5755774974823,2.5755774974823,0.7828583717346191,0.13193391263484955,0.02763216197490692,2130,2710,2869
13,0.0002708333333333333,0.39433926343917847,28.50804901123047,0.7621183395385742,0.33858522772789,-2.0946035385131836,1.7560182809829712,0.33858522772789,-2.2231576442718506,-2.2392725944519043,-0.2017643004655838,19.104394912719727,0.0,2.5755667686462402,2.5755667686462402,0.7871930599212646,0.13115090131759644,0.031219156458973885,2127,2692,2872
