index,time,theta,speed,el_theta,Iq_set,Id_set,Vid,Viq,Vd,Vq,Ia,Ib,Ic,Ialpha,Ibeta,Id,Iq,vbus,SVM_Vd,SVM_Vq,SVM_Vdq,SVM_theta,SVM_alpha,SVM_beta,SVM_tA,SVM_tB,SVM_tC
19,0.0003958333333333333,0.8167025446891785,63.517120361328125,0.7170562744140625,0.8001561164855957,0.0,5.4064130783081055,3.0794405937194824,5.34954833984375,3.190211296081543,0.3820856809616089,1.7195260524749756,-2.101611614227295,0.3820856809616089,2.206134796142578,1.335182547569275,-1.8007290363311768,19.06885528564453,5.34954833984375,3.190211296081543,6.228572845458984,0.8834385871887207,0.32046791911125183,-0.06317707151174545,1607,3392,3027
20,0.0004166666666666667,0.8176791071891785,63.313411712646484,0.7261600494384766,0.800153374671936,0.0,5.398721218109131,3.095224618911743,5.339774131774902,3.21618914604187,0.39963996410369873,1.906999111175537,-2.3066391944885254,0.39963996410369873,2.4327449798583984,1.3840696811676025,-2.0400853157043457,19.077533721923828,5.339774131774902,3.21618914604187,6.2335429191589355,0.8918471336364746,0.32366707921028137,-0.0447634756565094,1626,3373,3115
21,0.0004375,0.8191439509391785,63.06742858886719,0.7352595329284668,0.8001525402069092,0.0,5.390371322631836,3.1129629611968994,5.326378345489502,3.2489047050476074,0.40786343812942505,2.217180013656616,-2.6250433921813965,0.40786343812942505,2.795658826828003,1.5025471448898315,-2.39174747467041,19.07046890258789,5.326378345489502,3.2489047050476074,6.239045143127441,0.9001946449279785,0.32612720131874084,-0.02594280242919922,1647,3352,3202
22,0.0004583333333333333,0.8201205134391785,62.80474090576172,0.7443375587463379,0.8001448512077332,0.0,5.383400917053223,3.1307084560394287,5.329981327056885,3.2667055130004883,0.47234225273132324,2.0719237327575684,-2.5442662239074707,0.47234225273132324,2.665158271789551,1.2542860507965088,-2.393056631088257,19.0806884765625,5.329981327056885,3.2667055130004883,6.251405239105225,0.9085416793823242,0.3275291919708252,-0.008125633001327515,1669,3330,3283
23,0.00047916666666666664,0.8215853571891785,62.53254699707031,0.7533407211303711,0.8001379370689392,0.0,5.376588344573975,3.1497244834899902,5.324378490447998,3.2954585552215576,0.4810344874858856,2.2340288162231445,-2.7150635719299316,0.4810344874858856,2.8573598861694336,1.2258883714675903,-2.621687889099121,19.084102630615234,5.324378490447998,3.2954585552215576,6.26171350479126,0.9168062210083008,0.3279486298561096,0.01033581793308258,1665,3275,3334
24,0.0005,0.8230502009391785,62.32943344116211,0.7623605728149414,0.8001357316970825,0.0,5.3708953857421875,3.1682095527648926,5.327264308929443,3.3098747730255127,0.4622994661331177,2.0987610816955566,-2.5610604286193848,0.4622994661331177,2.6903493404388428,1.0244499444961548,-2.526150941848755,19.095237731933594,5.327264308929443,3.3098747730255127,6.271763801574707,0.9254665374755859,0.32718610763549805,0.028745993971824646,1640,3193,3359
25,0.0005208333333333333,0.8240267634391785,62.160369873046875,0.7713251113891602,0.8001354336738586,0.0,5.366393089294434,3.1856529712677,5.331887722015381,3.3193345069885254,0.42216014862060547,1.9043362140655518,-2.326496124267578,0.42216014862060547,2.4426722526550293,0.8101861476898193,-2.338695526123047,19.099361419677734,5.331887722015381,3.3193345069885254,6.280684947967529,0.9340720176696777,0.32550516724586487,0.04673221707344055,1618,3111,3381
26,0.0005416666666666666,0.8254916071891785,62.005672454833984,0.7803444862365723,0.800130307674408,0.0,5.363405227661133,3.2030014991760254,5.340505599975586,3.33595609664917,0.5265344381332397,1.7567312717437744,-2.2832655906677246,0.5265344381332397,2.332493305206299,0.5376801490783691,-2.3216300010681152,19.108211517333984,5.340505599975586,3.33595609664917,6.296793460845947,0.9427218437194824,0.3230651021003723,0.06497059017419815,1598,3026,3401
27,0.0005625,0.8269564509391785,61.97605895996094,0.7894735336303711,0.8001464009284973,0.0,5.360448360443115,3.2187256813049316,5.337785720825195,3.3392317295074463,0.29701894521713257,1.6488913297653198,-1.9459102153778076,0.29701894521713257,2.0754597187042236,0.5321133136749268,-2.0293259620666504,19.114900588989258,5.337785720825195,3.3392317295074463,6.296223163604736,0.9520869255065918,0.31848853826522827,0.08403364568948746,1582,2932,3417
28,0.0005833333333333334,0.8284212946891785,62.16146469116211,0.7987980842590332,0.8001616597175598,0.0,5.3581929206848145,3.2336361408233643,5.340909004211426,3.347907304763794,0.24783393740653992,1.5309405326843262,-1.7787744998931885,0.24783393740653992,1.9108649492263794,0.4058200716972351,-1.8829127550125122,19.11659049987793,5.340909004211426,3.347907304763794,6.3034749031066895,0.9624366760253906,0.31259191036224365,0.10494635254144669,1567,2827,3432
29,0.0006041666666666667,0.8293978571891785,62.43330764770508,0.8080835342407227,0.8001705408096313,0.0,5.356203556060791,3.247589111328125,5.340957164764404,3.3545219898223877,0.12850207090377808,1.443774938583374,-1.5722769498825073,0.12850207090377808,1.7413184642791748,0.3579852283000946,-1.710603952407837,19.117942810058594,5.340957164764404,3.3545219898223877,6.307031154632568,0.9726524353027344,0.30525660514831543,0.1251125931739807,1556,2721,3443
30,0.000625,0.8308627009391785,62.78476333618164,0.8174066543579102,0.8001685738563538,0.0,5.354032039642334,3.2597155570983887,5.337390899658203,3.352649688720703,-0.07719357311725616,1.2738661766052246,-1.1966724395751953,-0.07719357311725616,1.4263663291931152,0.39073073863983154,-1.381917119026184,19.112030029296875,5.337390899658203,3.352649688720703,6.303014755249023,0.9830975532531738,0.2962900996208191,0.14482975006103516,1550,2613,3449
31,0.0006458333333333333,0.8323275446891785,63.09617614746094,0.8266167640686035,0.8001682162284851,0.0,5.350782871246338,3.270777940750122,5.325883865356445,3.355557441711426,-0.3927041292190552,1.2787303924560547,-0.88602614402771,-0.3927041292190552,1.2498228549957275,0.5846314430236816,-1.1904480457305908,19.110193252563477,5.325883865356445,3.355557441711426,6.29482364654541,0.9930243492126465,0.28611916303634644,0.16321039199829102,1549,2508,3450
32,0.0006666666666666666,0.8333041071891785,63.255615234375,0.8357272148132324,0.8001620769500732,0.0,5.34571647644043,3.281569719314575,5.306889533996582,3.3642754554748535,-0.8080325126647949,1.4379154443740845,-0.6298829317092896,-0.8080325126647949,1.193843960762024,0.911657989025116,-1.1417603492736816,19.101669311523438,5.306889533996582,3.3642754554748535,6.283424377441406,0.0021729469299316406,0.27539288997650146,0.17990128695964813,1551,2409,3448
33,0.0006875,0.8347689509391785,63.18567657470703,0.844820499420166,0.8001564145088196,0.0,5.33878231048584,3.292588233947754,5.285639762878418,3.377030849456787,-1.2186923027038574,1.6398276090621948,-0.421135276556015,-1.2186923027038574,1.1898975372314453,1.247786283493042,-1.182551622390747,19.096454620361328,5.285639762878418,3.377030849456787,6.272346019744873,0.010507583618164062,0.264516681432724,0.1947159320116043,1557,2318,3442
34,0.0007083333333333334,0.8362337946891785,63.01866912841797,0.8539242744445801,0.8001576662063599,0.0,5.3302178382873535,3.3056745529174805,5.264580726623535,3.4059646129608154,-1.6008354425430298,2.0860724449157715,-0.48523712158203125,-1.6008354425430298,1.4845463037490845,1.5411546230316162,-1.5546455383300781,19.08049774169922,5.264580726623535,3.4059646129608154,6.270279407501221,0.01892995834350586,0.2527834177017212,0.20998388528823853,1564,2222,3435
35,0.0007291666666666667,0.8372103571891785,62.780921936035156,0.863006591796875,0.8001561760902405,0.0,5.319282531738281,3.3210294246673584,5.235475063323975,3.4387056827545166,-2.143678665161133,2.5981295108795166,-0.45445096492767334,-2.143678665161133,1.7624081373214722,1.967792272567749,-1.96287202835083,19.08138084411621,5.235475063323975,3.4387056827545166,6.263776779174805,0.027210712432861328,0.23971472680568695,0.22426702082157135,1577,2128,3422
36,0.00075,0.8386752009391785,62.80732345581055,0.8724288940429688,0.8001521229743958,0.0,5.306227207183838,3.3384780883789062,5.206175804138184,3.472201347351074,-2.664008378982544,3.035992383956909,-0.37198418378829956,-2.664008378982544,1.9675960540771484,2.349198818206787,-2.3396594524383545,19.064983367919922,5.206175804138184,3.472201347351074,6.25783109664917,0.03736448287963867,0.22321905195713043,0.24065059423446655,1594,2016,3405
37,0.0007708333333333333,0.8401400446891785,63.10469055175781,0.8819475173950195,0.8001509308815002,0.0,5.2916259765625,3.3585269451141357,5.179726600646973,3.5121774673461914,-3.145914316177368,3.4866576194763184,-0.34074336290359497,-3.145914316177368,2.2097508907318115,2.627389430999756,-2.8075485229492188,19.070384979248047,5.179726600646973,3.5121774673461914,6.258190631866455,0.048342227935791016,0.20409369468688965,0.25697582960128784,1618,1897,3381
38,0.0007916666666666666,0.8416048884391785,63.527923583984375,0.891456127166748,0.8001477122306824,0.0,5.277135848999023,3.381289005279541,5.166087627410889,3.555732488632202,-3.397705078125,3.8509137630462646,-0.45320892333984375,-3.397705078125,2.4849863052368164,2.6074020862579346,-3.2957687377929688,19.057510375976562,5.166087627410889,3.555732488632202,6.271498203277588,0.059278011322021484,0.18459615111351013,0.27243301272392273,1645,1781,3354
39,0.0008125,0.8425814509391785,63.99053955078125,0.9009137153625488,0.8001425266265869,0.0,5.263038158416748,3.404470682144165,5.154994964599609,3.5821292400360107,-3.5025312900543213,3.7906532287597656,-0.28812217712402344,-3.5025312900543213,2.354882001876831,2.5368459224700928,-3.3712637424468994,19.06936264038086,5.154994964599609,3.5821292400360107,6.277390003204346,0.07004833221435547,0.1645326018333435,0.2851196527481079,1677,1676,3323
40,0.0008333333333333334,0.8440462946891785,64.38143157958984,0.9103131294250488,0.8001410365104675,0.0,5.252036094665527,3.4273688793182373,5.16771936416626,3.6028554439544678,-3.1189913749694824,3.556986093521118,-0.4379947781562805,-3.1189913749694824,2.3065032958984375,1.979745626449585,-3.3202686309814453,19.072525024414062,5.16771936416626,3.6028554439544678,6.299674034118652,0.08029413223266602,0.14588406682014465,0.29633861780166626,1770,1644,3355
41,0.0008541666666666667,0.8455111384391785,64.57237243652344,0.9196977615356445,0.8001381754875183,0.0,5.243729114532471,3.448005437850952,5.180064678192139,3.60615873336792,-2.633835792541504,3.0168933868408203,-0.38305777311325073,-2.633835792541504,1.9629627466201782,1.4948341846466064,-2.9132847785949707,19.08510971069336,5.180064678192139,3.60615873336792,6.311691761016846,0.08967924118041992,0.1285359114408493,0.3047122061252594,1857,1620,3379
42,0.000875,0.8469759821891785,64.59258270263672,0.9290790557861328,0.8001320958137512,0.0,5.238088130950928,3.465344190597534,5.194857120513916,3.5982234477996826,-2.0267934799194336,2.3402633666992188,-0.31346988677978516,-2.0267934799194336,1.5321335792541504,1.0150636434555054,-2.3198623657226562,19.09572982788086,5.194857120513916,3.5982234477996826,6.319316387176514,0.09868478775024414,0.11190787702798843,0.3114323616027832,1940,1600,3399
43,0.0008958333333333333,0.8479525446891785,64.58324432373047,0.9385437965393066,0.8001289367675781,0.0,5.235114097595215,3.479912281036377,5.212320327758789,3.5915579795837402,-1.4380873441696167,1.8101601600646973,-0.37207287549972534,-1.4380873441696167,1.2599128484725952,0.5351957082748413,-1.8213047981262207,19.099864959716797,5.212320327758789,3.5915579795837402,6.32989501953125,0.10805130004882812,0.09430690109729767,0.31770914793014526,2028,1582,3417
44,0.0009166666666666666,0.8494173884391785,64.52775573730469,0.9479284286499023,0.8001298904418945,0.0,5.2338786125183105,3.4910244941711426,5.224411964416504,3.576186180114746,-0.8799288868904114,1.1860904693603516,-0.3061616122722626,-0.8799288868904114,0.8615521192550659,0.22227972745895386,-1.1994577646255493,19.105037689208984,5.224411964416504,3.576186180114746,6.331160068511963,0.11717462539672852,0.0769384503364563,0.3223317861557007,2115,1569,3430
45,0.0009375,0.8508822321891785,64.42823028564453,0.957209587097168,0.8001260757446289,0.0,5.234334468841553,3.499979257583618,5.237829208374023,3.5686073303222656,-0.44977620244026184,0.8332412242889404,-0.383465051651001,-0.44977620244026184,0.7024657130241394,-0.08205651491880417,-0.811255156993866,19.106250762939453,5.237829208374023,3.5686073303222656,6.337965965270996,0.1260843276977539,0.05955462157726288,0.32633233070373535,2202,1557,3442
46,0.0009583333333333333,0.8523470759391785,64.30751037597656,0.9664950370788574,0.8001214265823364,0.0,5.235371112823486,3.5070838928222656,5.243314266204834,3.561532497406006,-0.18297578394412994,0.5217747092247009,-0.3387989401817322,-0.18297578394412994,0.49685242772102356,-0.18650683760643005,-0.4783260226249695,19.103689193725586,5.243314266204834,3.561532497406006,6.338521957397461,0.13499975204467773,0.04166373610496521,0.32916945219039917,2291,1549,3450
47,0.0009791666666666666,0.8533236384391785,64.14431762695312,0.9757347106933594,0.8001400828361511,0.0,5.235871315002441,3.5124459266662598,5.239705562591553,3.5535390377044678,-0.04414179548621178,0.1882229894399643,-0.14408119022846222,-0.04414179548621178,0.19185590744018555,-0.09002815932035446,-0.16472315788269043,19.104278564453125,5.239705562591553,3.5535390377044678,6.3310465812683105,0.14370441436767578,0.02381792664527893,0.3305371403694153,2380,1545,3454
48,0.001,0.8547884821891785,63.962005615234375,0.985020637512207,0.8001539707183838,0.0,5.236423492431641,3.5164453983306885,5.24065637588501,3.547095537185669,0.13589993119239807,-0.037261880934238434,-0.09863804280757904,0.13589993119239807,0.03543554246425629,-0.09938327968120575,0.08049169182777405,19.10219955444336,5.24065637588501,3.547095537185669,6.328219890594482,0.1524639129638672,0.005904257297515869,0.33122962713241577,2470,1543,3456
49,0.0010208333333333332,0.8562533259391785,63.87295150756836,0.9944186210632324,0.800165057182312,0.0,5.235174655914307,3.5198471546173096,5.22560453414917,3.545917510986328,0.02945493534207344,-0.2674371898174286,0.23798221349716187,0.02945493534207344,-0.2918040454387665,0.22470223903656006,0.1880369782447815,19.095136642456055,5.22560453414917,3.545917510986328,6.315099239349365,0.16186189651489258,-0.014020666480064392,0.3304203152656555,2570,1546,3453
50,0.0010416666666666667,0.8572298884391785,63.85797119140625,0.003754138946533203,0.8001717329025269,0.0,5.231766700744629,3.523460865020752,5.205649375915527,3.5511560440063477,-0.19968043267726898,-0.42071813344955444,0.6203985810279846,-0.19968043267726898,-0.6010890007019043,0.6132296919822693,0.14989066123962402,19.08800506591797,5.205649375915527,3.5511560440063477,6.301547050476074,0.17134380340576172,-0.034419506788253784,0.3283320367336273,2672,1552,3447
51,0.0010625,0.8586947321891785,63.92472457885742,0.013153076171875,0.8001694679260254,0.0,5.226057052612305,3.5290451049804688,5.182300567626953,3.5718417167663574,-0.6829864978790283,-0.3544849157333374,1.0374714136123657,-0.6829864978790283,-0.8036463856697083,1.0274039506912231,-0.20469394326210022,19.07453155517578,5.182300567626953,3.5718417167663574,6.2939887046813965,0.1811227798461914,-0.05605199187994003,0.3251725435256958,2780,1561,3438
52,0.0010833333333333333,0.8601595759391785,64.06156158447266,0.02254962921142578,0.8001687526702881,0.0,5.217597007751465,3.536696434020996,5.152760028839111,3.5953338146209717,-1.1870554685592651,-0.37974339723587036,1.5667989253997803,-1.1870554685592651,-1.123836636543274,1.5223689079284668,-0.5766323804855347,19.06821060180664,5.152760028839111,3.5953338146209717,6.283101558685303,0.1910538673400879,-0.07795461267232895,0.3201525807380676,2889,1575,3424
53,0.0011041666666666667,0.8616244196891785,64.20308685302734,0.03194713592529297,0.8001640439033508,0.0,5.207277297973633,3.5467607975006104,5.128190994262695,3.623892068862915,-1.651787281036377,-0.32794851064682007,1.9797358512878418,-1.651787281036377,-1.3323421478271484,1.8569409847259521,-1.0108698606491089,19.054607391357422,5.128190994262695,3.623892068862915,6.27940559387207,0.2008347511291504,-0.09935950487852097,0.31421250104904175,2996,1592,3407
54,0.001125,0.8626009821891785,64.31755065917969,0.04140329360961914,0.8001587390899658,0.0,5.196877956390381,3.5588274002075195,5.117179870605469,3.6513030529022217,-1.9222469329833984,-0.17930634319782257,2.101552963256836,-1.9222469329833984,-1.3168549537658691,1.8713014125823975,-1.3711611032485962,19.053220748901367,5.117179870605469,3.6513030529022217,6.286297798156738,0.2105236053466797,-0.11983701586723328,0.3074008822441101,3099,1612,3387
55,0.0011458333333333333,0.8640658259391785,64.39537811279297,0.05079460144042969,0.8001567721366882,0.0,5.185982704162598,3.5725080966949463,5.102483749389648,3.6773533821105957,-2.142711639404297,-0.1686256229877472,2.3113372325897217,-2.142711639404297,-1.431807279586792,1.9605450630187988,-1.6616008281707764,19.04465675354004,5.102483749389648,3.6773533821105957,6.289536476135254,0.22002744674682617,-0.13951894640922546,0.29933401942253113,3197,1635,3364
56,0.0011666666666666668,0.8655306696891785,64.43598937988281,0.06018352508544922,0.8001560568809509,0.0,5.176529407501221,3.5866923332214355,5.104079723358154,3.6953964233398438,-2.094062566757202,-0.05601320415735245,2.150075674057007,-2.094062566757202,-1.2736859321594238,1.701111078262329,-1.7522084712982178,19.048358917236328,5.104079723358154,3.6953964233398438,6.301395893096924,0.2294297218322754,-0.15784680843353271,0.2907230854034424,3289,1660,3339
57,0.0011875,0.8669955134391785,64.17822265625,0.06916046142578125,0.800153911113739,0.0,5.168240547180176,3.6005380153656006,5.104714870452881,3.7066478729248047,-1.9214372634887695,-0.06999558955430984,1.9914329051971436,-1.9214372634887695,-1.1901662349700928,1.4915727376937866,-1.691296100616455,19.049381256103516,5.104714870452881,3.7066478729248047,6.30851411819458,0.2369823455810547,-0.17203682661056519,0.28297436237335205,3338,1661,3295
58,0.0012083333333333334,0.8684603571891785,64.47048950195312,0.07916402816772461,0.8001548051834106,0.0,5.161036491394043,3.6134495735168457,5.1058244705200195,3.7124016284942627,-1.6672308444976807,-0.1256420910358429,1.7928729057312012,-1.6672308444976807,-1.1076551675796509,1.2963736057281494,-1.5232312679290771,19.052509307861328,5.1058244705200195,3.7124016284942627,6.312794208526611,0.2491316795349121,-0.19338609278202057,0.26904603838920593,3371,1628,3181
59,0.0012291666666666666,0.8694369196891785,64.61587524414062,0.08863639831542969,0.800152063369751,0.0,5.155652046203613,3.6247785091400146,5.114386558532715,3.7116005420684814,-1.2955808639526367,-0.12626811861991882,1.4218488931655884,-1.2955808639526367,-0.893805742263794,0.9689044952392578,-1.2384202480316162,19.052722930908203,5.114386558532715,3.7116005420684814,6.319250583648682,0.2586174011230469,-0.20904849469661713,0.2574973702430725,3394,1605,3092
60,0.00125,0.8709017634391785,64.82868957519531,0.09823369979858398,0.8001521825790405,0.0,5.152645587921143,3.634047746658325,5.129602909088135,3.7050843238830566,-0.8794397115707397,-0.02265927568078041,0.9020989537239075,-0.8794397115707397,-0.5339093804359436,0.5410373210906982,-0.8677785396575928,19.05677032470703,5.129602909088135,3.7050843238830566,6.327754497528076,0.26894235610961914,-0.2250092476606369,0.24418522417545319,3414,1585,2994
61,0.0012708333333333332,0.8723666071891785,65.07566833496094,0.10782527923583984,0.8001508712768555,0.0,5.1497931480407715,3.641723871231079,5.127932548522949,3.7005515098571777,-0.5471431612968445,-0.19267460703849792,0.7398177981376648,-0.5471431612968445,-0.5383747220039368,0.5132841467857361,-0.5811171531677246,19.05743408203125,5.127932548522949,3.7005515098571777,6.323747158050537,0.2792682647705078,-0.2401091456413269,0.22903256118297577,3430,1569,2891
62,0.0012916666666666667,0.8738314509391785,65.6383056640625,0.11742067337036133,0.8001498579978943,0.0,5.149372577667236,3.647022008895874,5.146149158477783,3.687626600265503,-0.1632179617881775,0.016694389283657074,0.1465236097574234,-0.1632179617881775,-0.07495690882205963,0.07568325847387314,-0.15324276685714722,19.059072494506836,5.146149158477783,3.687626600265503,6.330990314483643,0.29113149642944336,-0.2560650706291199,0.21159490942955017,3445,1554,2776
